PERIMETER,OPENALL5_,OPENALL5_I,ACAD_TEXT,PARCEL_ID2,CNTY_CAT,NAME,CUR_LU1,CUR_LU2,FEDERAL,STATE,REGIONAL_2,REGIONAL,INDEX,LOCATION,AREA,AREA_TYPE,PP_NUMBER,P_F_LU,OWNER_TYPE,OWNER_NAME,OWNER_ADD1,OWNER_ADD2,LU_CONTROL,C_R_DEVEL,ESMNTNOINF,ESMNTDIVES,ESMNTDIVRW,ESMNTCLEAR,ESMNTACCES,ESMNTELECT,ESMNTPIPE,SPAN_BOUND,COUNTY_1,COUNTY_2,TOWNSHIP_1,TOWNSHIP_2,CITY_1,CITY_2,SOURCE_AGC,SOURCE_PER,SOURCE_PHO,SOURCE_TD,LAST_ENTRY,FIELD_CHKD,DESCRIP,ACREScalc,Edited,DowntownGS,CPCGptHide,URL,OBJECTID,Shape_Length,Shape_Area,GrnPrtClass,CITY,SizeClass,SizeScore
0,0,0, , , ,HAWLEY PARK,PARK,PARK,0,0,0, , ,EAST CLEVELAND,0, , , , , , , , ,0,1,1,0,0, ,U,M,1, , , , , , , , , , ,, , ,0.305500250836628, , , , ,1467,193.039436655161,2208.62575114892,Park,EAST CLEVELAND,Mini,1
0,0,0, , , ,HAWLEY PARK,PARK,LOCAL/MUNICIPAL,0,0,0, , ,EAST CLEVELAND,0, , , , , , , , , , , , , , ,U,M,2, , , , , , , , , , ,, , ,2.08724185791089, , , , ,1468,881.690991575821,15089.6343484601,Park,EAST CLEVELAND,Mini,1
0,0,0, , , ,MANN AVENUE PARK,PARK,LOCAL/MUNICIPAL,0,0,0, , , ,6400,PROPERTY OWNED BY MU, ,VACANT,28070,280,MANN AVE,EAST CLEVELAND,44112,3900,5,5,0,0, ,U,I,1, , , , , , , , , , ,, , ,1.07875951064101, , , , ,1469,359.086697057949,7799.63264781613,Park,EAST CLEVELAND,Mini,1
0,0,0, , , ,Coast Guard Station,VACANT,FEDERAL,1,0,0, , , ,0, , , , , , , , , , , , , , , , , , , , , , , ,Cuyahoga County Planning Comm,Meaney, , ,2011/01/18 00:00:00+00, , ,1.85599094358271, , , , ,1470,575.983318311537,13403.1310620619,Other,,,
0,991,4014,CU18-PA-LM-E-097,CU-PA-LM-E-097,CU-PA,WASHINGTON PARK HIGH SCHOOL,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,83.00000,VILLAGE OF NEWBURGH HEIGHTS,0,CALCULATED,511-17-002, , ,Cleveland Board of Education,WASHINGTON PARK BLVD,"CLEVELAND, OH  44125",VILLAGE OF NEWBURGH HEIGHTS AND CITY OF CLEVELAND ZONING,NO INFORMATION,X, , , , , , ,YES, , , , ,Cleveland,Newburgh Heights,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/10/12 00:00:00+00,Y,"ADJACENT TO CU18-PA-LM-E-109, APPROXIMATELY 24.4 ACRES IN CLEVELAND",6.89850673214121,y, , , ,1471,869.858295153881,49743.8736610202,Other,,,
0,0,0, , , ,BOARD OF EDUCATION OLMSTED FA,VACANT,MUNICIPAL,0,0,0, , , ,0, , , , ,BOARD OF EDUCATION OLMSTED FA,27331 SCHADY RD,OLMSTED TWP, , , , , , , ,R,1,1,RESIDENCE DETACHED-R,OLMSTED FALLS CSD, , ,0,0, , , , ,, , ,53.9975868647048, , , , ,1473,2688.08739382681,388272.719577004,Other,,,
0,0,0,E, , ,OLMSTED TOWNSHIP LAND,VACANT,MUNICIPAL,0,0,0, , , ,0, , , , ,TRUSTEES OF OLMSTED TOWNSHIP,831,00000 SCHADY RD,OLMSTED TWP,44138,0,1,1,0,0,R,M,1,APARTMENT-LOW,OLMSTED FALLS CSD, , ,0,0, , , , ,, , ,30.5361472636228, , , , ,1474,1997.62870854094,219605.409441089,Other,,,
0,0,0, , , ,Schady Road Soccer Fields,PARK,LOCAL/MUNICIPAL,0,0,0, , , ,0, , , , ,OLMSTED FALLS SCHOOL DISTRICT,831,STEARNS RD,OLMSTED TWP,44138,0,6,6,0,0,R,1,1,RESIDENCE DETACHED-R,OLMSTED FALLS CSD, , ,0,0, , , , ,, , ,12.6644037858406, , , , ,1475,1209.11366324933,91073.8330746285,Park,OLMSTED TOWNSHIP,Neighborhood,3
,,,,,,Proposed Park (former Oakwood CC),PARK,LOCAL/MUNICIPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuyahoga County Planning Commission,Meaney,,,2012/12/06 00:00:00+00,n,portion of former Oakwood County Club.  As described in Oakwood Commons Conceptual Design II.  Outline of parcel from County Fiscal Office.,21.2355564436647,y,,,,1476,1708.39642367285,153374.525521735,Park,SOUTH EUCLID,Neighborhood,3
,,,,,,COLUMBO PARK,PARK,LOCAL/MUNICIPAL,,,,,,,,,,,,CITY OF PARMA,,,,,,,,,,,,,,,,,,,CPC,,,,2013/01/09 00:00:00+00,,NOTIFIED BY PARMA HTS FIRE. CONFIRMED WITH AUDITOR FOR OWNERHSIP,0.875835470906575,,,,,1477,313.968777197632,6302.96614941123,Park,PARMA HEIGHTS,Mini,1
0,,,,,,RESERVOIR PARK,PARK,LOCAL/MUNICIPAL,0,0,0, ,,CITY OF PARMA HEIGHTS,0,,, , ,CLEVELAND CITY OF,DEERING AVE,"CLEVELAND, OH  44130",CITY OF PARMA HEIGHTS ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,Meaney,(216)443-3700, ,2013/01/09 00:00:00+00,N,"Notified by Parma Hts Fire; Ball fields on City Water Property; defined by tree line.",14.3956648932646,y, , , ,1478,1375.59071214289,103623.243947459,Park,PARMA HEIGHTS,Neighborhood,3
0,,,,,,CRANWOOD PARK,PARK,LOCAL/MUNICIPAL,0,0,0, ,,CITY OF GARFIELD HEIGHTS,0,,, , ,CITY OF GARFIELD HEIGHTS,,,CITY OF GARFIELD HEIGHTS ZONING,NO INFORMATION,, , , , , , ,, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,Daniel Meaney,(216)443-3700,COUNTY FISCAL OFFICE,2013/01/25 00:00:00+00,N,"PARCELS 546-05-002, 546-07-015 OWNED BY CITY OF CLEVELAND",11.0428503144474,y, , , ,1480,1314.91217282347,79579.7687063731,Park,GARFIELD HEIGHTS,Neighborhood,3
,,,,,,STILLBROOKE ESTATES HOMEOWNERS,PARK,PRIVATE,,,,,,CITY OF STRONGSVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93857827821399,,,,,1488,1280.28624338814,49810.6847124871,Other,Strongsville,,
,,,,,,DELAWARE DR HOMEOWNERS,PARK,PRIVATE,,,,,,CITY OF STRONGSVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07407321940768,03/05/2013,,,,1491,1386.80049597849,36425.4535108188,Other,Strongsville,,
,,,,,,Mayfield Village Soccer Complex,PARK,LOCAL/MUNICIPAL,,,,,,Mayfield Village,,,,,,,,,,,,,,,,,,,,,,,Mayfield Village,,,Meaney,,,2013/07/01 00:00:00+00,,,18.0201204314622,,,,,1495,1628.32938183539,130379.824003674,Park,MAYFIELD,Neighborhood,3
,,,,,,Mayfield Village Park,PARK,LOCAL/MUNICIPAL,,,,,,Mayfield Village,,,,,,,,,,,,,,,,,,,,,,,Mayfield Village,,,Meaney,,,2013/07/01 00:00:00+00,,,65.4190112697122,,,,,1498,3139.23253366856,473243.771039537,Park,MAYFIELD,Community,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07315050755433,,,,,1499,767.877263322023,14937.4216859914,Other,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557317026837671,,,,,1500,398.320383777026,4015.57431078508,Other,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63140628965809,,,,,1501,1728.54328127472,62192.3869753097,Other,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2564345010825,,,,,1502,1817.78545438916,102724.842861831,Other,,,
0,721,4351,CU19-PA-LM-E-116,CU-PA-LM-E-116,CU-PA,ROXBORO MIDDLE SCHOOL,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,99.00000,CITY OF SHAKER HEIGHTS,0,CALCULATED,731-01-001, , ,CLEVELAND CITY,S PARK BLVD,"CLEVELAND, OH  44120","CITIES OF SHAKER HEIGHTS, CLEVELAND, AND CLEVELAND HEIGHTS ZONING",NO INFORMATION, , ,X, , , , ,YES, , , , ,Cleveland,Cleveland Heights,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,MEANEY,(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",2015/08/12 00:00:00+00,Y,SCHOOL ATHLETIC FIELDS,6.92869109578699,y, , , ,1504,1181.26019310332,50022.3651706296,Other,CLEVELAND HEIGHTS,,
5456.81018096,,,,,,Private Beach,PARK,PRIVATE,,,,,,CLEVELAND,261509.900527426,SQFT,,,,,,,,,,,,,,,,,,,,,,,CITY OF CLEVELAND GIS DEPT,MAVRIDES,,,2014/03/18 00:00:00+00,,Park & Dorchester,6.00346525623822,,,,,1529,1126.78736905867,43469.5782001241,Other,CLEVELAND,,
1360.2697807,,,,,,Beman Playground,VACANT,MUNICIPAL,,,,,,CLEVELAND,1150514.56247038,SQFT,,,,,,,,,,,,,,,,,,,,,,,CITY OF CLEVELAND GIS DEPT,MAVRIDES,,,2014/03/18 00:00:00+00,,S. of Harvard Av. & E. 78th,26.4122856873837,,,,,1588,2640.47058702355,190396.263729098,Other,,,
0,1417,3933,CU18-IN-SC-M-056,CU-IN-SC-M-056,CU-IN,PARMA SENIOR H.S./PARKVIEW ELEMENTARY,INSTITUTIONAL,SCHOOL/COLLEGE-MUNI,0,0,0, ,846.00000,CITY OF PARMA,0,CALCULATED,447-13-001, , ,CITY SCHOOL DIST BD OF EDUC PARMA,W 54 ST,"CLEVELAND, OH  44129",CITY OF PARMA ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/09/16 00:00:00+00,Y,ADJACENT TO CU18-PA-LM-E-044,22.2493645275546,y, , , ,1607,3395.53310964086,155158.069016676,Other,Parma,,
0,0,0, , , ,Fortier Park,PARK,LOCAL/MUNICIPAL,0,0,0, , ,OLMSTED FALLS,0, ,281-23-001, , ,OLMSTED FALLS VILLAGE OF,Water St,Olmsted Falls 44138,OLMSTED FALLS ZONING, , , , , , , , , , , , , , , ,Cuy Cty Plg Comm 323 Lakeside W Cleve Oh 44113,"Daniel Meaney, GIS Mgr",(216)443-3700,Olmsted Falls Village,2009/06/16 00:00:00+00,Y, ,2.45259065557387,y, , , ,1608,606.783818420744,17644.5985039902,Park,OLMSTED FALLS,Mini,1
,,,,,,Broadview Heights Recreation Complex,PARK,LOCAL/MUNICIPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.848253471655,,,,,1611,2608.24582300214,314766.067786734,Park,BROADVIEW HEIGHTS,Neighborhood,3
,,,,,,Youth Sports Park,PARK,LOCAL/MUNICIPAL,,,,,,CITY OF STRONGSVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3401539128328,yy,,,,1612,2312.94931870303,189043.053709865,Park,STRONGSVILLE,Neighborhood,3
,,,,,,Scranton Flats,PARK,LOCAL/MUNICIPAL,,,,,,Scranton Peninsula,,,,,,,,,,,,,,,,,,,,,,,,,CCPC,meaney,,,,,to be metropark,11.0502109726486,,,,,1613,2489.75620763618,79766.6695745188,Park,CLEVELAND,Neighborhood,3
3507.69861782,,,,,,Vacant Land (formerly with Gunning Rec Center),VACANT,MUNICIPAL,,,,,,CLEVELAND,861938.388820752,SQFT,,,,,,,,,,,,,,,,,,,,,,,CITY OF CLEVELAND GIS DEPT,MAVRIDES,,,2014/03/18 00:00:00+00,,16750 Puritas Av.,3.71847510712435,,,,,1615,897.230585874252,26800.6675505003,Other,,,
0,1935,3541,CU28-PA-LM-E-064,CU-PA-LM-E-064,CU-PA,PATHWAY CHURCH,CHURCH,CHURCH,0,0,0, ,55.00000,CITY OF STRONGSVILLE,0,CALCULATED,394-12-005, , ,STRONGSVILLE CITY OF,21211 DRAKE RD,CLEVELAND OH  44136,CITY OF STRONGSVILLE ZONING,NO INFORMATION,X, , , , , , ,NO, , , , , , ,Cuy Cty Plg Comm 323 Lakeside Ave W Cleve Oh 44113,"Richard Sicha, Principal Planner",(216)443-3700,"Urban Parks & Rec Recovery Action Plan, CPC, 1992",1993/09/22 00:00:00+00,Y, ,7.69974731602913,yy, , , ,1616,940.668662735825,55059.3393884594,Other,Strongsville,,
,,,,,,Abbey Park,PARK,MUNICIPAL,,,,,,W. 19th & Abbey Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,2.69250285316101,7/25/2014,,,,1618,952.723496905618,19433.7060234473,Park,CLEVELAND,Mini,1
,,,,,,Ambler Park,PARK,MUNICIPAL,,,,,,"MLK Jr Blvd., N. of Fairhill Rd.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,87.2122248241379,7/25/2014,,,,1619,7105.13207063749,629637.002886578,Park,CLEVELAND,OPEN LANDS,4
,,,,,,Ambler-Holton Playground,PARK,MUNICIPAL,,,,,,W. of Woodhill S. of Buckeye Rd.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,0.939541713652454,7/25/2014,,,,1620,333.826721385659,6780.72241163583,Park,CLEVELAND,Mini,1
,,,,,,Archmere Park,PARK,MUNICIPAL,,,,,,W. 41st & Archmere Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,4.07046952971488,7/25/2014,,,,1621,872.07607043688,29326.5058840764,Park,CLEVELAND,Local,2
,,,,,,Artha Woods Park,PARK,MUNICIPAL,,,,,,MLK Jr. Blvd. & Woodstock Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,6.14342789265683,7/25/2014,,,,1622,827.315928780211,44348.9091019367,Park,CLEVELAND,Local,2
,,,,,,Baltic Children's Park,PARK,MUNICIPAL,,,,,,W. 108th & Baltic Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,1.19323067244475,7/25/2014,,,,1623,439.973563436646,8611.87291351309,Park,CLEVELAND,Mini,1
,,,,,,Barkwill Playground,PARK,MUNICIPAL,,,,,,E. 53rd & Barkwill Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,1.49841012552634,7/25/2014,,,,1624,419.102781939587,10809.2953737266,Park,CLEVELAND,Mini,1
,,,,,,Belmont Park,PARK,MUNICIPAL,,,,,,"W. 114th, N. of Lorain Av.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,1.99018228969787,7/25/2014,,,,1625,553.503729070965,14356.9387825287,Park,CLEVELAND,Mini,1
,,,,,,Briggs Playfield,PARK,MUNICIPAL,,,,,,Briggs Av. & W. 106th,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,0.746029657808756,7/25/2014,,,,1626,309.360954530981,5378.79500923045,Park,CLEVELAND,Mini,1
,,,,,,Brookfield Park,PARK,MUNICIPAL,,,,,,"W. 125th, S. of I-71",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,6.27301756376272,7/25/2014,,,,1627,1079.74900249983,45219.2678505939,Park,CLEVELAND,Local,2
,,,,,,Buckeye Community Park,PARK,MUNICIPAL,,,,,,E. 118th & Buckeye Rd.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,0.12085238045356,7/25/2014,,,,1628,133.521626956068,872.153523127272,Park,CLEVELAND,Mini,1
,,,,,,Calgary Park,PARK,MUNICIPAL,,,,,,"W. 23rd, S. of Denison Av.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,6.02469302542167,7/25/2014,,,,1629,935.285438077575,43431.8069856336,Park,CLEVELAND,Local,2
,,,,,,Carol McClendon Park,PARK,MUNICIPAL,,,,,,"E. 98th, S. of Union Av.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,2.82917676672491,7/25/2014,,,,1630,628.689416766448,20406.2690104322,Park,CLEVELAND,Mini,1
,,,,,,Carrie Cain Playground,PARK,MUNICIPAL,,,,,,E. 79th & Sowinski Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,1.2620180496161,7/25/2014,,,,1631,386.74323782114,9119.72541184712,Park,CLEVELAND,Mini,1
,,,,,,Coit Park,PARK,MUNICIPAL,,,,,,St. Clair Av. & Coit Rd.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,1.28781235588738,7/25/2014,,,,1632,455.571647517899,9313.48643394816,Park,CLEVELAND,Mini,1
,,,,,,Collinwood Athletic Complex,PARK,MUNICIPAL,,,,,,1070 East 152nd,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,10.8263176722098,7/25/2014,,,,1633,1388.51234280211,78294.9851023355,Park,CLEVELAND,Neighborhood,3
,,,,,,Colonel Chas. Young Square,PARK,MUNICIPAL,,,,,,E. 46th & Prospect Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,0.207819318089285,7/25/2014,,,,1634,175.397361584144,1500.75736383127,Park,CLEVELAND,Mini,1
,,,,,,Crossburn Park,PARK,MUNICIPAL,,,,,,"Crossburn Av., W. of W. 130th",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,4.21813584710811,7/25/2014,,,,1635,802.375604990057,30389.148135221,Park,CLEVELAND,Local,2
,,,,,,Dan Kane Gardens,PARK,MUNICIPAL,,,,,,Kenyon Av. & E. 65th,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,0.477861573790475,7/25/2014,,,,1636,239.107533975379,3446.5854506218,Park,CLEVELAND,Mini,1
,,,,,,Davinwood Park,PARK,MUNICIPAL,,,,,,"W. 191st, N. of Puritas Av.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,4.15062393474207,7/25/2014,,,,1637,699.173797800839,29913.3415771985,Park,CLEVELAND,Local,2
,,,,,,Dell Playground,PARK,MUNICIPAL,,,,,,"E. 75th, S. of Woodland Av.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,1.0223025276551,7/25/2014,,,,1638,349.567302018548,7378.94799446111,Park,CLEVELAND,Mini,1
,,,,,,Dove Park,PARK,MUNICIPAL,,,,,,"E. 102nd, N. of Harvard Av.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,3.80447691534497,7/25/2014,,,,1639,826.800896098088,27431.9773000083,Park,CLEVELAND,Local,2
,,,,,,Drake Tot Lot,PARK,MUNICIPAL,,,,,,"E. 68th, S. of Woodland Av.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,0.151483514932692,7/25/2014,,,,1640,132.278847624022,1093.39916295939,Park,CLEVELAND,Mini,1
,,,,,,Drakefield Park,PARK,MUNICIPAL,,,,,,"W. 157th, S. of Lorain Av.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,6.44275930986786,7/25/2014,,,,1641,1268.41581801743,46449.6259965377,Park,CLEVELAND,Local,2
,,,,,,Duggan Park,PARK,MUNICIPAL,,,,,,"Catalpa Rd., N. of Euclid Av.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,8.82122161081141,7/25/2014,,,,1642,1270.3769267396,63812.7110466324,Park,CLEVELAND,Neighborhood,3
,,,,,,Oleatha Wilson Park,PARK,MUNICIPAL,,,,,,E. 110th & Harvard Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,2.68808806156268,7/25/2014,,,,1643,987.250035657641,19379.6619673749,Park,CLEVELAND,Mini,1
,,,,,,East 69th & Central Playground,PARK,MUNICIPAL,,,,,,E. 69th & Central Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,1.05532085442329,7/25/2014,,,,1644,366.838998500677,7619.60863847702,Park,CLEVELAND,Mini,1
,,,,,,East 9th/Rockwell Park,PARK,MUNICIPAL,,,,,,E. 9th St. & Rockwell Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,0.0956108671207725,7/25/2014,,,,1645,107.263678345294,690.45773380571,Park,CLEVELAND,Mini,1
,,,,,,Easton Park,PARK,MUNICIPAL,,,,,,"E. 88th, S. of Kinsman Rd.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,2.94071284906581,7/25/2014,,,,1646,731.667360724709,21214.6830800116,Park,CLEVELAND,Mini,1
,,,,,,Emery Park,PARK,MUNICIPAL,,,,,,"W. 130th, S. of I-71",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,11.4814539033443,7/25/2014,,,,1647,1132.70062521316,82763.2351272479,Park,CLEVELAND,Neighborhood,3
,,,,,,Emery-Alexco Playfield,PARK,MUNICIPAL,,,,,,"Emery Av., N. of I-71",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,2.74980595715727,7/25/2014,,,,1648,937.232744208537,19822.0204823979,Park,CLEVELAND,Mini,1
,,,,,,Estabrook Recreation Center,PARK,MUNICIPAL,,,,,,4125 Fulton Rd.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,7.71962587522433,7/25/2014,,,,1649,1037.95845430368,55647.2308213069,Park,CLEVELAND,Local,2
,,,,,,Earle B. Turner Recreation Center,PARK,MUNICIPAL,,,,,,11300 Miles Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,3.3566434853891,7/25/2014,,,,1650,785.967282462652,24197.250306424,Park,CLEVELAND,Local,2
,,,,,,Fairfax Recreation Center,PARK,MUNICIPAL,,,,,,2335 E. 82nd St.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,7.45977992292172,7/25/2014,,,,1651,1079.87795201442,53858.2393641905,Park,CLEVELAND,Local,2
,,,,,,Fairview Park,PARK,MUNICIPAL,,,,,,W. 38th & Franklin Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,4.36089857185605,7/25/2014,,,,1652,837.08681369667,31475.845319389,Park,CLEVELAND,Local,2
,,,,,,Flora Park,PARK,MUNICIPAL,,,,,,"E. 103rd, S. of St. Clair Av.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,0.596556544169542,7/25/2014,,,,1653,292.953223467021,4312.25586183121,Park,CLEVELAND,Mini,1
,,,,,,Forest City Park,PARK,MUNICIPAL,,,,,,"Kimmel Rd., off Independence Rd.",,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,0.682859559150831,7/25/2014,,,,1654,286.927731312495,4925.01973762894,Park,CLEVELAND,Mini,1
,,,,,,Forest Hills Park,PARK,MUNICIPAL,,,,,,Thornhill Rd. S.of Arlington Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,14.0551378903502,7/25/2014,,,,1655,1643.90679815251,101589.402026293,Park,CLEVELAND,Neighborhood,3
,,,,,,Frank Novak Park,PARK,MUNICIPAL,,,,,,Fulton Rd. & Lorain Av.,,,,,,,,,,,,,,,,,,,,,,,CLEVELAND,,City of Cleveland Planning Commission,Tom Jordan,,ClevelandParks.gdb\City_Parks_Cleveland_2014,,,,0.354827556706211,7/25/2014,,,,1656,245.593732392861,2560.76756512274,Park,CLEVELAND,Mini,1
